  2.8123207e-001  3.8750897e-001  3.4912944e-002  6.6969924e-002  1.2653771e-002  1.9553997e-002  1.5439394e-001  9.9984451e-003  1.0152104e-002
  9.4208304e-002  1.1694033e-001  2.5112773e-002  4.4629579e-002  8.4225786e-003  7.2694594e-003  3.5722037e-002  3.8333791e-003  3.6989018e-003
  5.8292888e-002  5.8319480e-002  1.0379065e-002  2.0304250e-002  7.4971637e-003  4.1271742e-003  1.1772888e-002  1.6941067e-003  1.6232922e-003
  5.8876606e-002  6.9137823e-002  1.3069409e-002  2.4635667e-002  7.7813771e-003  4.5656936e-003  1.8955286e-002  2.0168860e-003  1.8229775e-003
  5.6708502e-002  1.7988219e-002  3.3600984e-002  5.7441640e-002  1.8654101e-003  3.6056482e-003  4.5982033e-003  2.4262109e-004  1.5230182e-004
  1.0037189e-001  6.8528760e-002  3.4941148e-002  6.1522940e-002  8.4049484e-003  6.7792631e-003  9.8898731e-003  1.4079553e-003  1.5331456e-003
  3.8832340e-002  4.9101931e-002  2.1456527e-002  3.0506261e-002  1.6180796e-002  1.7772356e-003  7.5321927e-002  3.5626466e-004  3.1481892e-004
  4.3726410e-002  4.2627487e-002  2.8238341e-002  4.3032252e-002  1.0909421e-002  2.4775994e-003  5.3388497e-002  4.3034111e-004  2.3617933e-004
  1.8911273e-002  2.0846368e-002  1.4344488e-002  2.9612196e-002  8.9769864e-003  1.2196063e-003  3.5331693e-002  3.3629445e-004  2.6996910e-005
  3.0684585e-002  3.3790129e-002  2.1032212e-002  3.3358732e-002  1.5876891e-002  1.7604848e-003  6.3281895e-002  5.2187579e-004  8.2041996e-005
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  9.1065412e+000  1.1477451e+001  8.3982061e-001  8.6324021e-001  8.5109870e-001  1.9352369e-001  4.3696820e+000  1.9196656e-001  1.8164494e-001
  3.4076786e-001  3.8418713e-001  1.9813527e-001  2.7588204e-001  1.0491183e-001  3.2994456e-002  3.5191965e-001  8.3461261e-003  3.1676358e-003
  6.8330129e-001  6.7841019e-001  3.4449236e-001  5.2233332e-001  1.0752169e-001  8.3322138e-002  4.7760333e-001  7.2653201e-003  8.9772073e-003
  2.2931456e-003  3.0318012e-003  8.8272523e-004  1.2576475e-003  4.8012053e-004  3.6252171e-004  2.1761859e-003  2.8040243e-005  4.2076949e-005
